fantrax_name,fantrax_team,rank,score,name,team,position,matchup count,Date
Heung Min Son,TOT,14,2431.101418073157,Son Heung-Min,,F,734,2023-07-16
Gabriel Silva,ARS,15,2398.599851427925,Gabriel Martinelli,,M,755,2023-07-16
Jack Grealish,MCI,16,2376.111745779101,Jack Grealish,,M,778,2023-07-16
Kaoru Mitoma,BHA,17,2371.502742882357,Kaoru Mitoma,,M,725,2023-07-16
Martin Odegaard,ARS,9,2599.9916514337233,Martin Odegaard,,M,735,2023-07-16
Said Benrahma,WHU,42,1946.3062246024008,Said Benrahma,,M,525,2023-07-16
Pascal Gross,BHA,22,2198.5239253640884,Pascal Gross,,M,717,2023-07-16
Raheem Sterling,CHE,44,1920.4028803100314,Raheem Sterling,,F,510,2023-07-16
Antony Matheus dos Santos,MUN,67,1633.5214858171298,Antony,,F,511,2023-07-16
Hamed Traore,BOU,68,1631.444448968563,Hamed Traore,,M,465,2023-07-16
Ivan Toney,BRF,69,1617.888153503268,Ivan Toney,,F,485,2023-07-16
Joao Pedro Junqueira de Jesus,BHA,70,1612.1294337909644,Joao Pedro,,F,491,2023-07-16
Leandro Trossard,ARS,71,1610.0075579518373,Leandro Trossard,,M,518,2023-07-16
Allan Saint-Maximin,NEW,72,1604.0593416523425,Allan Saint-Maximin,,M,508,2023-07-16
Declan Rice,ARS,73,1602.9587782514682,Declan Rice,,M,509,2023-07-16
Douglas Luiz Soares de Paulo,AVL,74,1579.981012041303,Douglas Luiz,,M,536,2023-07-16
Riyad Mahrez,MCI,66,1641.9081703019315,Riyad Mahrez,,F,462,2023-07-16
Benson Manuel,BUR,75,1558.6740388613462,Benson Manuel,,M,477,2023-07-16
Willian,FUL,77,1549.8417652590576,Willian,,F,536,2023-07-16
Evan Ferguson,BHA,78,1531.2242324966458,Evan Ferguson,,F,425,2023-07-16
Dominic Solanke,BOU,79,1519.576611179622,Dominic Solanke,,F,417,2023-07-16
Dango Ouattara,BOU,80,1518.5086151526475,Dango Ouattara,,F,510,2023-07-16
Wilfried Zaha,CRY,81,1517.7075157546642,Wilfried Zaha,,F,420,2023-07-16
Youri Tielemans,AVL,82,1509.3183463306318,Youri Tielemans,,M,506,2023-07-16
Joe Willock,NEW,83,1498.371307413118,Joe Willock,,M,480,2023-07-16
Luke Shaw,MUN,43,1936.7815099702536,Luke Shaw,,D,557,2023-07-16
Jadon Sancho,MUN,76,1550.3252809968387,Jadon Sancho,,M,500,2023-07-16
Alexandre Moreno Lopera,AVL,65,1660.80253092964,Alex Moreno,,D,500,2023-07-16
Dominic Calvert-Lewin,EVE,84,1497.1469937727866,Dominic Calvert-Lewin,,F,500,2023-07-16
Julian Alvarez,MCI,63,1681.1009448567536,Julian Alvarez,,F,474,2023-07-16
Jose Diogo Dalot Teixeira,MUN,64,1670.3425618338504,Diogo Dalot,,D,515,2023-07-16
Ben Chilwell,CHE,46,1902.403313590564,Ben Chilwell,,D,504,2023-07-16
Joelinton Cassio Apolinario de Lira,NEW,47,1891.114666357697,Joelinton,,M,542,2023-07-16
Andreas Hugo Hoelgebaum Pereira,FUL,48,1876.983136039536,Andreas Pereira,,M,511,2023-07-16
Alex Iwobi,EVE,49,1870.9247116150755,Alex Iwobi,,M,514,2023-07-16
Kai Havertz,ARS,50,1863.3275713866174,Kai Havertz,,F,524,2023-07-16
Virgil van Dijk,LIV,51,1856.8935771986387,Virgil van Dijk,,D,493,2023-07-16
James Tarkowski,EVE,52,1846.3770074176362,James Tarkowski,,D,511,2023-07-16
Diogo Jose Teixeira da Silva,LIV,53,1843.680371411036,Diogo Jota,,F,580,2023-07-16
Pedro Porro,TOT,45,1919.030878813671,Pedro Porro,,D,499,2023-07-16
Bruno Moura,NEW,55,1812.8370953978451,Bruno Guimaraes,,M,515,2023-07-16
Fabian Schar,NEW,56,1810.4832015240336,Fabian Schar,,D,513,2023-07-16
Ben Mee,BRF,57,1760.187836555092,Ben Mee,,D,514,2023-07-16
Julio Enciso,BHA,58,1735.973668827622,Julio Enciso,,F,514,2023-07-16
Marcus Tavernier,BOU,59,1727.7195848943952,Marcus Tavernier,,M,520,2023-07-16
Callum Wilson,NEW,60,1725.7558844890605,Callum Wilson,,F,516,2023-07-16
Rodrigo Hernandez Cascante,MCI,61,1724.3771770216772,Rodri,,M,530,2023-07-16
Jacob Ramsey,AVL,62,1720.7347334037477,Jacob Ramsey,,M,547,2023-07-16
Casemiro,MUN,54,1816.1294711419118,Casemiro,,M,514,2023-07-16
Demarai Gray,EVE,115,1232.922701958764,Demarai Gray,,M,512,2023-07-17
Christian Eriksen,MUN,114,1242.9418212878015,Christian Eriksen,,M,493,2023-07-17
Emiliano Buendia,AVL,110,1268.0253163107755,Emiliano Buendia,,M,472,2023-07-17
Anass Zaroury,BUR,112,1260.6339781766744,Anass Zaroury,,M,497,2023-07-17
Taiwo Awoniyi,NOT,111,1264.576102753523,Taiwo Awoniyi,,F,424,2023-07-17
John McGinn,AVL,126,1127.6459199333694,John McGinn,,M,515,2023-07-17
Dan Burn,NEW,113,1243.2286969210832,Dan Burn,,D,508,2023-07-17
Kevin Schade,BRF,116,1224.4157658803256,Kevin Schade,,M,513,2023-07-17
Anel Ahmedhodzic,SHU,121,1185.9590102890054,Anel Ahmedhodzic,,D,498,2023-07-17
Ibrahima Konate,LIV,118,1213.895290050771,Ibrahima Konate,,D,494,2023-07-17
Oleksandr Zinchenko,ARS,119,1202.405948962277,Oleksandr Zinchenko,,D,507,2023-07-17
Gabriel Magalhaes,ARS,120,1192.3585161948254,Gabriel Magalhaes,,D,488,2023-07-17
Ivan Perisic,TOT,122,1182.0446633126649,Ivan Perisic,,M,495,2023-07-17
Aaron Wan-Bissaka,MUN,123,1154.9575780345567,Aaron Wan-Bissaka,,D,477,2023-07-17
Rodrigo Bentancur,TOT,124,1146.1708124810687,Rodrigo Bentancur,,M,451,2023-07-17
Antonee Robinson,FUL,125,1133.1017632507214,Antonee Robinson,,D,501,2023-07-17
Abdoulaye Doucoure,EVE,109,1278.7714636713006,Abdoulaye Doucoure,,M,494,2023-07-17
Harry Wilson,FUL,117,1215.0050202966756,Harry Wilson,,M,523,2023-07-17
Alfie Doughty,LUT,108,1279.1561917301115,Alfie Doughty,,M,513,2023-07-17
Bernardo Mota Veiga de Carvalho e Silva,MCI,98,1356.4300920038224,Bernardo Silva,,M,494,2023-07-17
Enzo Fernandez,CHE,106,1309.2362513033318,Enzo Fernandez,,M,509,2023-07-17
Conor Gallagher,CHE,127,1115.4797121290328,Conor Gallagher,,M,479,2023-07-17
Wilfried Zaha,CRY,88,1459.9006320155427,Wilfried Zaha,,F,473,2023-07-17
Josh Brownhill,BUR,89,1443.091893667944,Josh Brownhill,,M,465,2023-07-17
Miguel Almiron,NEW,90,1411.2151998041775,Miguel Almiron,,M,473,2023-07-17
Dominic Calvert-Lewin,EVE,91,1393.488834026988,Dominic Calvert-Lewin,,F,552,2023-07-17
Richarlison Andrade,TOT,92,1391.8681482221716,Richarlison,,F,490,2023-07-17
Moises Caicedo,BHA,93,1388.4461865837725,Moises Caicedo,,M,476,2023-07-17
Sven Botman,NEW,94,1370.4912131828517,Sven Botman,,D,482,2023-07-17
Oliver Norwood,SHU,107,1284.334846120392,Oliver Norwood,,M,493,2023-07-17
Kenny Tete,FUL,95,1364.1630674153114,Kenny Tete,,D,491,2023-07-17
Mykhailo Mudryk,CHE,97,1356.8253423958038,Mykhailo Mudryk,,M,450,2023-07-17
Nicolas Jackson,CHE,99,1356.2135864333052,Nicolas Jackson,,F,481,2023-07-17
Philip Billing,BOU,100,1355.2278953495515,Philip Billing,,M,486,2023-07-17
Christian Norgaard,BRF,101,1319.7950828954206,Christian Norgaard,,M,504,2023-07-17
Oliver McBurnie,SHU,102,1319.1450889457901,Oliver McBurnie,,F,510,2023-07-17
Tomas Soucek,WHU,103,1315.9381100664689,Tomas Soucek,,M,522,2023-07-17
Michael Keane,EVE,104,1314.2610286162287,Michael Keane,,D,520,2023-07-17
Mathias Jensen,BRF,105,1313.3044396758075,Mathias Jensen,,M,443,2023-07-17
Justin Kluivert,BOU,96,1358.5863419133227,Justin Kluivert,,M,499,2023-07-17
Serge Aurier,NOT,128,1107.7543348748525,Serge Aurier,,D,389,2023-07-17
Leandro Trossard,ARS,87,1473.5698312967434,Leandro Trossard,,M,561,2023-07-17
Tom Lockyer,LUT,130,1096.219517074679,Tom Lockyer,,D,444,2023-07-17
Emerson Aparecido Leite de Souza Junior,TOT,153,932.8834376391279,Emerson Royal,,D,497,2023-07-17
Malo Gusto,CHE,154,924.8896842570424,Malo Gusto,,D,169,2023-07-17
Vladimir Coufal,WHU,155,923.9106647049337,Vladimir Coufal,,D,448,2023-07-17
Wesley Fofana,CHE,156,919.7163108942783,Wesley Fofana,,D,511,2023-07-17
Raphael Varane,MUN,157,907.5916787970258,Raphael Varane,,D,471,2023-07-17
Jurrien Timber,ARS,158,897.1103835911517,Jurrien Timber,,D,428,2023-07-17
Levi Colwill,CHE,159,893.2335404517908,Levi Colwill,,D,333,2023-07-17
Armando Broja,CHE,160,881.3483538649048,Armando Broja,,F,126,2023-07-17
Facundo Buonanotte,BHA,152,936.5528924890832,Facundo Buonanotte,,M,314,2023-07-17
Mateo Kovacic,MCI,161,876.1691792515614,Mateo Kovacic,,M,505,2023-07-17
Nathan Ake,MCI,163,836.9130842993035,Nathan Ake,,D,370,2023-07-17
Anthony Martial,MUN,164,836.7455869149878,Anthony Martial,,F,409,2023-07-17
Alejandro Garnacho Ferreyra,MUN,165,830.0321636722236,Alejandro Garnacho Ferreyra,,M,472,2023-07-17
Sasa Kalajdzic,WOL,166,824.7213456922522,Sasa Kalajdzic,,F,480,2023-07-17
Jay Rodriguez,BUR,167,815.6918138721124,Jay Rodriguez,,F,108,2023-07-17
Matt Targett,NEW,168,754.2984693488884,Matt Targett,,D,299,2023-07-17
Tanguy Ndombele,TOT,169,741.2756078228066,Tanguy Ndombele,,M,238,2023-07-17
Thiago Nascimento,LIV,170,714.8607749903929,Thiago,,M,298,2023-07-17
Odsonne Edouard,CRY,162,869.4475378364864,Odsonne Edouard,,F,156,2023-07-17
Ben White,ARS,129,1105.4599262346942,Ben White,,D,500,2023-07-17
Manor Solomon,FUL,151,956.8634475312343,Manor Solomon,,F,366,2023-07-17
Neco Williams,NOT,149,962.439528321593,Neco Williams,,D,369,2023-07-17
Benoit Badiashile,CHE,131,1093.1347373688,Benoit Badiashile,,D,476,2023-07-17
Felipe Augusto de Almeida Monteiro,NOT,132,1092.6919630908317,Felipe,,D,170,2023-07-17
Leon Bailey,AVL,133,1087.0008629693223,Leon Bailey,,F,510,2023-07-17
Iyenoma Destiny Udogie,TOT,134,1084.782363485977,Destiny Udogie,,D,425,2023-07-17
Anthony Gordon,NEW,135,1066.8949188566423,Anthony Gordon,,M,496,2023-07-17
Yoane Wissa,BRF,136,1042.9393501798982,Yoane Wissa,,F,430,2023-07-17
John Stones,MCI,137,1033.6696170491464,John Stones,,D,517,2023-07-17
Aaron Cresswell,WHU,138,1028.644533194726,Aaron Cresswell,,D,422,2023-07-17
Amadou Onana,EVE,150,961.6564154599494,Amadou Onana,,M,484,2023-07-17
Pedro Neto,WOL,139,1026.059299454548,Pedro Neto,,F,486,2023-07-17
Cristian Romero,TOT,141,1000.2404543334192,Cristian Romero,,D,488,2023-07-17
Matty Cash,AVL,142,996.5610112766703,Matty Cash,,D,402,2023-07-17
John Egan,SHU,143,985.8643958733718,John Egan,,D,521,2023-07-17
Charlie Taylor,BUR,144,979.8649044948303,Charlie Taylor,,D,420,2023-07-17
Ruben Santos Gato Alves Dias,MCI,145,978.612210766192,Ruben Dias,,D,499,2023-07-17
Danny Welbeck,BHA,146,974.5792173642012,Danny Welbeck,,F,490,2023-07-17
Lisandro Martinez,MUN,147,967.5105262559348,Lisandro Martinez,,D,462,2023-07-17
Curtis Jones,LIV,148,963.6658807783507,Curtis Jones,,M,467,2023-07-17
Daniel Podence,WOL,140,1003.0548953457055,Daniel Podence,,F,487,2023-07-17
Marc Cucurella,CHE,171,626.8411487977802,Marc Cucurella,,D,183,2023-07-17
Youri Tielemans,AVL,86,1473.9440217065849,Youri Tielemans,,M,537,2023-07-17
Evan Ferguson,BHA,84,1483.9776339319258,Evan Ferguson,,F,473,2023-07-17
Pascal Gross,BHA,23,2192.187642365423,Pascal Gross,,M,788,2023-07-17
Jarrod Bowen,WHU,24,2189.2147607088714,Jarrod Bowen,,M,803,2023-07-17
Alexander Isak,NEW,25,2169.2878806458943,Alexander Isak,,F,830,2023-07-17
Dominik Szoboszlai,LIV,26,2154.5914973927493,Dominik Szoboszlai,,M,744,2023-07-17
Michael Olise,CRY,27,2132.311635998347,Michael Olise,,M,785,2023-07-17
Dwight McNeil,EVE,28,2104.8235631600846,Dwight McNeil,,M,830,2023-07-17
Dejan Kulusevski,TOT,29,2083.1316627252922,Dejan Kulusevski,,M,701,2023-07-17
Reece James,CHE,30,2075.768187250019,Reece James,,D,664,2023-07-17
Luis Diaz,LIV,31,2063.651582446779,Luis Diaz,,F,796,2023-07-17
Pervis Estupinan,BHA,32,2050.8255490410043,Pervis Estupinan,,D,594,2023-07-17
Lucas Paqueta,WHU,33,2030.2164192940572,Lucas Paqueta,,M,652,2023-07-17
Darwin Nunez,LIV,34,2020.7467108753146,Darwin Nunez,,F,658,2023-07-17
Ethan Pinnock,BRF,35,1997.8802093984766,Ethan Pinnock,,D,563,2023-07-17
Bryan Mbeumo,BRF,36,1993.2206541389205,Bryan Mbeumo,,F,647,2023-07-17
Cody Gakpo,LIV,37,1977.456405575369,Cody Gakpo,,F,625,2023-07-17
Andrew Robertson,LIV,38,1956.8867710607485,Andrew Robertson,,D,575,2023-07-17
Pedro Porro,TOT,39,1956.430743039445,Pedro Porro,,D,540,2023-07-17
Ollie Watkins,AVL,22,2200.62689551773,Ollie Watkins,,F,812,2023-07-17
Christopher Nkunku,CHE,21,2203.8627471053196,Christopher Nkunku,,F,796,2023-07-17
Morgan Gibbs-White,NOT,20,2254.558056914888,Morgan Gibbs-White,,M,813,2023-07-17
Eberechi Eze,CRY,19,2255.927101994425,Eberechi Eze,,M,786,2023-07-17
Erling Haaland,MCI,1,3139.8807074318897,Erling Haaland,,F,531,2023-07-17
Bruno Miguel Borges Fernandes,MUN,2,3010.5533882633567,Bruno Fernandes,,M,531,2023-07-17
Harry Kane,TOT,3,3002.2262905143452,Harry Kane,,F,584,2023-07-17
Mohamed Ghaly,LIV,4,2839.010422503778,Mohamed Salah,,F,613,2023-07-17
Bukayo Saka,ARS,5,2816.3869194116164,Bukayo Saka,,M,643,2023-07-17
Kevin De Bruyne,MCI,6,2773.9083568772435,Kevin De Bruyne,,M,633,2023-07-17
Trent Alexander-Arnold,LIV,7,2603.6454906253302,Trent Alexander-Arnold,,D,716,2023-07-17
Gabriel Jesus,ARS,8,2585.6769981025063,Gabriel Jesus,,F,819,2023-07-17
Aleksandar Mitrovic,FUL,40,1946.3463665617028,Aleksandar Mitrovic,,F,717,2023-07-17
Kieran Trippier,NEW,9,2579.079606100397,Kieran Trippier,,D,799,2023-07-17
James Maddison,TOT,11,2511.6991141148865,James Maddison,,M,815,2023-07-17
Gabriel Silva,ARS,12,2450.0447090462962,Gabriel Martinelli,,M,814,2023-07-17
Jack Grealish,MCI,13,2443.75357923287,Jack Grealish,,M,845,2023-07-17
Marcus Rashford,MUN,14,2425.952631913964,Marcus Rashford,,F,852,2023-07-17
Solly March,BHA,15,2406.5323098219105,Solly March,,M,861,2023-07-17
Heung Min Son,TOT,16,2403.7026801601355,Son Heung-Min,,F,802,2023-07-17
Kaoru Mitoma,BHA,17,2376.0189859665525,Kaoru Mitoma,,M,794,2023-07-17
Phil Foden,MCI,18,2373.6854908928517,Phil Foden,,M,826,2023-07-17
Martin Odegaard,ARS,10,2561.6178130163253,Martin Odegaard,,M,806,2023-07-17
Kai Havertz,ARS,41,1931.7326507538805,Kai Havertz,,F,572,2023-07-17
Jadon Sancho,MUN,85,1481.083924067219,Jadon Sancho,,M,544,2023-07-17
Andreas Hugo Hoelgebaum Pereira,FUL,43,1905.887120596716,Andreas Pereira,,M,558,2023-07-17
Alexandre Moreno Lopera,AVL,66,1637.828265039336,Alex Moreno,,D,555,2023-07-17
Joao Pedro Junqueira de Jesus,BHA,67,1610.4587790484425,Joao Pedro,,F,539,2023-07-17
Ivan Toney,BRF,68,1592.8852634701302,Ivan Toney,,F,530,2023-07-17
Antony Matheus dos Santos,MUN,69,1568.9962452430802,Antony,,F,555,2023-07-17
Noni Madueke,CHE,70,1563.4502297211955,Noni Madueke,,F,485,2023-07-17
Riyad Mahrez,MCI,71,1558.9350726680134,Riyad Mahrez,,F,513,2023-07-17
Declan Rice,ARS,72,1541.8173832279806,Declan Rice,,M,561,2023-07-17
Benson Manuel,BUR,74,1519.5359428816041,Benson Manuel,,M,531,2023-07-17
Jose Diogo Dalot Teixeira,MUN,65,1663.8290187341654,Diogo Dalot,,D,557,2023-07-17
Dango Ouattara,BOU,75,1518.8713405485678,Dango Ouattara,,F,557,2023-07-17
Douglas Luiz Soares de Paulo,AVL,77,1510.2397553539527,Douglas Luiz,,M,580,2023-07-17
Carlton Morris,LUT,78,1507.6781623144418,Carlton Morris,,F,499,2023-07-17
Iliman Ndiaye,SHU,79,1503.288474231766,Iliman Ndiaye,,M,472,2023-07-17
Sandro Tonali,NEW,80,1498.658730187223,Sandro Tonali,,M,473,2023-07-17
Brennan Johnson,NOT,81,1497.845038313892,Brennan Johnson,,F,463,2023-07-17
Dominic Solanke,BOU,82,1491.8974155256967,Dominic Solanke,,F,466,2023-07-17
Joe Willock,NEW,83,1491.1815181723755,Joe Willock,,M,526,2023-07-17
Mason Mount,MUN,42,1927.1796952397692,Mason Mount,,M,685,2023-07-17
Willian,FUL,76,1511.922954539692,Willian,,F,581,2023-07-17
Marcus Tavernier,BOU,64,1680.038814222737,Marcus Tavernier,,M,567,2023-07-17
Allan Saint-Maximin,NEW,73,1536.576211441712,Allan Saint-Maximin,,M,559,2023-07-17
Ben Mee,BRF,62,1696.74450754831,Ben Mee,,D,567,2023-07-17
Rodrigo Hernandez Cascante,MCI,63,1693.3413137350512,Rodri,,M,566,2023-07-17
Raheem Sterling,CHE,45,1896.0613405337451,Raheem Sterling,,F,560,2023-07-17
Joelinton Cassio Apolinario de Lira,NEW,46,1884.3103690515568,Joelinton,,M,593,2023-07-17
Ben Chilwell,CHE,47,1878.3134644214351,Ben Chilwell,,D,552,2023-07-17
Alexis Mac Allister,LIV,48,1875.9725837060394,Alexis Mac Allister,,M,559,2023-07-17
Luke Shaw,MUN,49,1864.6318750297849,Luke Shaw,,D,607,2023-07-17
Said Benrahma,WHU,51,1840.269414371172,Said Benrahma,,M,569,2023-07-17
Virgil van Dijk,LIV,52,1821.0447435278675,Virgil van Dijk,,D,535,2023-07-17
Alex Iwobi,EVE,53,1817.5189383483757,Alex Iwobi,,M,554,2023-07-17
James Tarkowski,EVE,50,1843.7757148378464,James Tarkowski,,D,553,2023-07-17
Fabian Schar,NEW,44,1901.9079105630192,Fabian Schar,,D,560,2023-07-17
Diogo Jose Teixeira da Silva,LIV,54,1794.1868263791648,Diogo Jota,,F,635,2023-07-17
Hamed Traore,BOU,60,1703.3306979171716,Hamed Traore,,M,520,2023-07-17
Julio Enciso,BHA,59,1722.3987842846066,Julio Enciso,,F,561,2023-07-17
Bruno Moura,NEW,58,1728.683332901967,Bruno Guimaraes,,M,556,2023-07-17
Julian Alvarez,MCI,61,1696.8580621948686,Julian Alvarez,,F,520,2023-07-17
Jacob Ramsey,AVL,56,1747.9988232669614,Jacob Ramsey,,M,595,2023-07-17
Casemiro,MUN,55,1791.5803234665145,Casemiro,,M,557,2023-07-17
Callum Wilson,NEW,57,1739.4754837576975,Callum Wilson,,F,570,2023-07-17
Taiwo Awoniyi,NOT,116,1215.2600841513984,Taiwo Awoniyi,,F,464,2023-07-18
Harry Wilson,FUL,110,1271.1165633346675,Harry Wilson,,M,569,2023-07-18
Demarai Gray,EVE,111,1265.8548745253365,Demarai Gray,,M,553,2023-07-18
Christian Norgaard,BRF,112,1250.4651875284262,Christian Norgaard,,M,549,2023-07-18
Alfie Doughty,LUT,113,1234.8624106792367,Alfie Doughty,,M,555,2023-07-18
Kevin Schade,BRF,114,1228.3038308567911,Kevin Schade,,M,553,2023-07-18
Oleksandr Zinchenko,ARS,115,1216.9666756396437,Oleksandr Zinchenko,,D,551,2023-07-18
Ivan Perisic,TOT,117,1207.1929981133605,Ivan Perisic,,M,537,2023-07-18
Aaron Wan-Bissaka,MUN,126,1142.680311509112,Aaron Wan-Bissaka,,D,527,2023-07-18
Ibrahima Konate,LIV,119,1195.4662999038435,Ibrahima Konate,,D,531,2023-07-18
Gabriel Magalhaes,ARS,120,1192.5680636048096,Gabriel Magalhaes,,D,523,2023-07-18
Anel Ahmedhodzic,SHU,121,1162.2742748911098,Anel Ahmedhodzic,,D,540,2023-07-18
Dan Burn,NEW,122,1158.6444428906318,Dan Burn,,D,552,2023-07-18
Leon Bailey,AVL,123,1156.7560452120852,Leon Bailey,,F,548,2023-07-18
John McGinn,AVL,124,1146.042696939595,John McGinn,,M,560,2023-07-18
Anthony Gordon,NEW,125,1143.2472750707125,Anthony Gordon,,M,536,2023-07-18
Tomas Soucek,WHU,109,1280.6026309561846,Tomas Soucek,,M,557,2023-07-18
Christian Eriksen,MUN,118,1201.044452301936,Christian Eriksen,,M,538,2023-07-18
Kenny Tete,FUL,108,1282.4446446865365,Kenny Tete,,D,531,2023-07-18
Josh Brownhill,BUR,88,1432.7505201769634,Josh Brownhill,,M,500,2023-07-18
Sven Botman,NEW,106,1292.7238101122484,Sven Botman,,D,523,2023-07-18
Antonee Robinson,FUL,127,1138.8271148451158,Antonee Robinson,,D,548,2023-07-18
Dominic Calvert-Lewin,EVE,89,1430.3485462907229,Dominic Calvert-Lewin,,F,592,2023-07-18
Wilfried Zaha,CRY,90,1417.3934246097358,Wilfried Zaha,,F,512,2023-07-18
Bernardo Mota Veiga de Carvalho e Silva,MCI,91,1416.8797192054144,Bernardo Silva,,M,535,2023-07-18
Moises Caicedo,BHA,92,1411.329234495748,Moises Caicedo,,M,511,2023-07-18
Miguel Almiron,NEW,93,1407.4781162893064,Miguel Almiron,,M,513,2023-07-18
Philip Billing,BOU,94,1376.3938167365293,Philip Billing,,M,523,2023-07-18
Mykhailo Mudryk,CHE,95,1363.626119593143,Mykhailo Mudryk,,M,491,2023-07-18
Emiliano Buendia,AVL,107,1291.8890433073689,Emiliano Buendia,,M,514,2023-07-18
Nicolas Jackson,CHE,96,1349.7895966719732,Nicolas Jackson,,F,516,2023-07-18
Oliver Norwood,SHU,98,1330.0468276544625,Oliver Norwood,,M,529,2023-07-18
Justin Kluivert,BOU,99,1326.1216282201704,Justin Kluivert,,M,538,2023-07-18
Mathias Jensen,BRF,100,1324.1979533472293,Mathias Jensen,,M,479,2023-07-18
Richarlison Andrade,TOT,101,1318.5973931751269,Richarlison,,F,533,2023-07-18
Abdoulaye Doucoure,EVE,102,1313.0283355747565,Abdoulaye Doucoure,,M,539,2023-07-18
Enzo Fernandez,CHE,103,1306.8639615700952,Enzo Fernandez,,M,545,2023-07-18
Anass Zaroury,BUR,104,1297.0580637261185,Anass Zaroury,,M,544,2023-07-18
Michael Keane,EVE,105,1293.7949737148533,Michael Keane,,D,565,2023-07-18
Oliver McBurnie,SHU,97,1338.6321995616804,Oliver McBurnie,,F,550,2023-07-18
Conor Gallagher,CHE,128,1135.2592110414396,Conor Gallagher,,M,520,2023-07-18
Vladimir Coufal,WHU,149,954.401256553967,Vladimir Coufal,,D,479,2023-07-18
Pedro Neto,WOL,130,1116.2830817104752,Pedro Neto,,F,522,2023-07-18
Alejandro Garnacho Ferreyra,MUN,154,925.5116503803002,Alejandro Garnacho Ferreyra,,M,499,2023-07-18
Charlie Taylor,BUR,155,925.3687471148053,Charlie Taylor,,D,453,2023-07-18
Wesley Fofana,CHE,156,921.7473653700356,Wesley Fofana,,D,546,2023-07-18
Neco Williams,NOT,157,917.9706405167248,Neco Williams,,D,400,2023-07-18
Jurrien Timber,ARS,158,903.2804463850247,Jurrien Timber,,D,464,2023-07-18
Odsonne Edouard,CRY,159,875.2780458935084,Odsonne Edouard,,F,183,2023-07-18
Anthony Martial,MUN,160,873.153184672011,Anthony Martial,,F,434,2023-07-18
Mateo Kovacic,MCI,161,867.6294170291812,Mateo Kovacic,,M,532,2023-07-18
Curtis Jones,LIV,153,931.7296393459358,Curtis Jones,,M,514,2023-07-18
Armando Broja,CHE,162,865.0891219854108,Armando Broja,,F,154,2023-07-18
Sasa Kalajdzic,WOL,164,855.8321121516168,Sasa Kalajdzic,,F,491,2023-07-18
Levi Colwill,CHE,165,855.5480058116648,Levi Colwill,,D,366,2023-07-18
Malo Gusto,CHE,166,845.1933129196304,Malo Gusto,,D,212,2023-07-18
Jay Rodriguez,BUR,167,825.2910150738336,Jay Rodriguez,,F,116,2023-07-18
Matt Targett,NEW,168,790.7529374057707,Matt Targett,,D,311,2023-07-18
Tanguy Ndombele,TOT,169,767.7401849759525,Tanguy Ndombele,,M,245,2023-07-18
Thiago Nascimento,LIV,170,722.3550411682752,Thiago,,M,300,2023-07-18
Evan Ferguson,BHA,87,1465.4163086040805,Evan Ferguson,,F,510,2023-07-18
Nathan Ake,MCI,163,860.8702477440294,Nathan Ake,,D,397,2023-07-18
Tom Lockyer,LUT,129,1119.188734822103,Tom Lockyer,,D,479,2023-07-18
Lisandro Martinez,MUN,152,944.3967271450757,Lisandro Martinez,,D,497,2023-07-18
Cristian Romero,TOT,150,954.1513153615747,Cristian Romero,,D,531,2023-07-18
Rodrigo Bentancur,TOT,131,1089.2906398025243,Rodrigo Bentancur,,M,485,2023-07-18
John Stones,MCI,132,1082.8115561084803,John Stones,,D,564,2023-07-18
Ben White,ARS,133,1078.8993678562551,Ben White,,D,545,2023-07-18
Danny Welbeck,BHA,134,1068.603664083708,Danny Welbeck,,F,531,2023-07-18
Serge Aurier,NOT,135,1066.8277433865483,Serge Aurier,,D,422,2023-07-18
Iyenoma Destiny Udogie,TOT,136,1065.3355056718494,Destiny Udogie,,D,472,2023-07-18
Felipe Augusto de Almeida Monteiro,NOT,137,1058.7589792753765,Felipe,,D,211,2023-07-18
Aaron Cresswell,WHU,138,1045.6261811757117,Aaron Cresswell,,D,460,2023-07-18
Facundo Buonanotte,BHA,151,951.7535014783556,Facundo Buonanotte,,M,349,2023-07-18
Yoane Wissa,BRF,139,1040.8848438039427,Yoane Wissa,,F,475,2023-07-18
Amadou Onana,EVE,141,1019.448803363965,Amadou Onana,,M,523,2023-07-18
Daniel Podence,WOL,142,1014.2674604213116,Daniel Podence,,F,536,2023-07-18
Ruben Santos Gato Alves Dias,MCI,143,1012.9416037031073,Ruben Dias,,D,540,2023-07-18
John Egan,SHU,144,1007.1971357041364,John Egan,,D,565,2023-07-18
